longitude,latitude,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.7899538133597,42.9988225721447,0,0,4752,182.278980730101,2020/10/30 22:03:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7899564744464,42.9987912919391,0,0,4753,182.399944625795,2020/10/30 22:03:33+00,,,,,,,,,,,,,,,,,,,,,
-78.7899606537538,42.9987607998714,0,0,4754,182.27809378691,2020/10/30 22:03:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7899704452858,42.9987292360205,0,0,4755,181.75232261233,2020/10/30 22:03:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7899859528958,42.9986993980151,0,0,4756,181.552261260338,2020/10/30 22:03:39+00,,,,,,,,,,,,,,,,,,,,,
-78.7900013077389,42.9986694495733,0,0,4757,181.80388074927,2020/10/30 22:03:41+00,,,,,,,,,,,,,,,,,,,,,
-78.7900178512908,42.9986420974397,0,0,4758,181.815599662252,2020/10/30 22:03:43+00,,,,,,,,,,,,,,,,,,,,,
-78.7900314167391,42.9986136623753,0,0,4759,181.996409944259,2020/10/30 22:03:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7900685485584,42.9985962943767,0,0,4760,181.677380594425,2020/10/30 22:03:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7901076087687,42.9985814150203,0,0,4761,182.141957221553,2020/10/30 22:03:49+00,,,,,,,,,,,,,,,,,,,,,
-78.7901373170466,42.9985616491921,0,0,4762,182.21985660959,2020/10/30 22:03:51+00,,,,,,,,,,,,,,,,,,,,,
-78.7901652017097,42.9985412736499,0,0,4763,182.038403281011,2020/10/30 22:03:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7901928994519,42.998519857043,0,0,4764,181.966609914787,2020/10/30 22:03:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7902157383404,42.9984951915616,0,0,4765,182.042620055377,2020/10/30 22:03:57+00,,,,,,,,,,,,,,,,,,,,,
-78.790240827426,42.9984711291082,0,0,4766,182.28635213431,2020/10/30 22:03:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7902736236965,42.998453384465,0,0,4767,182.433885940351,2020/10/30 22:04:01+00,,,,,,,,,,,,,,,,,,,,,
-78.7902990299551,42.9984308361685,0,0,4768,182.136634042487,2020/10/30 22:04:03+00,,,,,,,,,,,,,,,,,,,,,
-78.7903215473877,42.9984051871784,0,0,4769,181.494778593071,2020/10/30 22:04:05+00,,,,,,,,,,,,,,,,,,,,,
-78.7903485194929,42.9983813712947,0,0,4770,181.685759323649,2020/10/30 22:04:07+00,,,,,,,,,,,,,,,,,,,,,
-78.7903754165555,42.9983557286895,0,0,4771,181.796152705327,2020/10/30 22:04:09+00,,,,,,,,,,,,,,,,,,,,,
-78.7904021857337,42.9983315563524,0,0,4772,181.705563169904,2020/10/30 22:04:11+00,,,,,,,,,,,,,,,,,,,,,
-78.790420024426,42.9983030963492,0,0,4773,180.866928086616,2020/10/30 22:04:13+00,,,,,,,,,,,,,,,,,,,,,
-78.7904480015878,42.998278973332,0,0,4774,181.195822306909,2020/10/30 22:04:15+00,,,,,,,,,,,,,,,,,,,,,
-78.7904746723164,42.9982575735327,0,0,4775,181.623364828527,2020/10/30 22:04:17+00,,,,,,,,,,,,,,,,,,,,,
-78.7905106229529,42.998239971533,0,0,4776,181.53181012813,2020/10/30 22:04:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7905399967193,42.9982224627414,0,0,4777,181.609878363088,2020/10/30 22:04:21+00,,,,,,,,,,,,,,,,,,,,,
-78.7905677772978,42.9981997264998,0,0,4778,181.138703332283,2020/10/30 22:04:23+00,,,,,,,,,,,,,,,,,,,,,
-78.7905939990783,42.9981776277219,0,0,4779,181.542452291586,2020/10/30 22:04:25+00,,,,,,,,,,,,,,,,,,,,,
-78.7906192708846,42.9981538043258,0,0,4780,181.728745140135,2020/10/30 22:04:27+00,,,,,,,,,,,,,,,,,,,,,
-78.7906481826813,42.9981335855281,0,0,4781,181.504773833789,2020/10/30 22:04:29+00,,,,,,,,,,,,,,,,,,,,,
-78.7906768011806,42.9981282278954,0,0,4782,180.821182599291,2020/10/30 22:04:36+00,,,,,,,,,,,,,,,,,,,,,
-78.7907017084941,42.9981266185747,0,0,4783,181.521129681729,2020/10/30 22:04:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7907264593869,42.9981428901536,0,0,4784,180.95736447908,2020/10/30 22:04:46+00,,,,,,,,,,,,,,,,,,,,,
-78.7907405841107,42.9981612536998,0,0,4785,181.26303509064,2020/10/30 22:04:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7907639213501,42.9981474060293,0,0,4786,181.441626315005,2020/10/30 22:04:50+00,,,,,,,,,,,,,,,,,,,,,
-78.7907743651054,42.9981301027385,0,0,4787,181.793879636563,2020/10/30 22:04:52+00,,,,,,,,,,,,,,,,,,,,,
-78.7907525231105,42.998142750992,0,0,4788,181.434785731137,2020/10/30 22:04:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7907934866191,42.9981587189859,0,0,4789,181.55378637556,2020/10/30 22:05:07+00,,,,,,,,,,,,,,,,,,,,,
-78.7908416525966,42.9981544159551,0,0,4790,180.546126524918,2020/10/30 22:05:09+00,,,,,,,,,,,,,,,,,,,,,
-78.7908787336294,42.9981469331914,0,0,4791,181.117550292984,2020/10/30 22:05:11+00,,,,,,,,,,,,,,,,,,,,,
-78.7909149846227,42.9981485369401,0,0,4792,180.872450592928,2020/10/30 22:05:13+00,,,,,,,,,,,,,,,,,,,,,
-78.7909517527924,42.9981483769311,0,0,4793,181.234144921415,2020/10/30 22:05:15+00,,,,,,,,,,,,,,,,,,,,,
-78.7909868972637,42.9981474450575,0,0,4794,181.516783966683,2020/10/30 22:05:17+00,,,,,,,,,,,,,,,,,,,,,
-78.7910272886146,42.9981479226187,0,0,4795,181.542167408392,2020/10/30 22:05:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7910691740678,42.9981489483912,0,0,4796,181.766333489679,2020/10/30 22:05:21+00,,,,,,,,,,,,,,,,,,,,,
-78.7911136686681,42.9981467829234,0,0,4797,181.453138303012,2020/10/30 22:05:23+00,,,,,,,,,,,,,,,,,,,,,
-78.7911546557476,42.9981416691534,0,0,4798,181.701259493828,2020/10/30 22:05:25+00,,,,,,,,,,,,,,,,,,,,,
-78.7911983115131,42.9981406789851,0,0,4799,181.854696969502,2020/10/30 22:05:27+00,,,,,,,,,,,,,,,,,,,,,
-78.7912440832679,42.9981385341771,0,0,4800,182.235568965785,2020/10/30 22:05:29+00,,,,,,,,,,,,,,,,,,,,,
-78.7912844256096,42.9981345175393,0,0,4801,182.182908521965,2020/10/30 22:05:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7913269049412,42.9981298505773,0,0,4802,182.076643393375,2020/10/30 22:05:33+00,,,,,,,,,,,,,,,,,,,,,
-78.7913715626323,42.9981231944191,0,0,4803,182.422949677333,2020/10/30 22:05:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7914149279534,42.9981199398645,0,0,4804,182.694072968327,2020/10/30 22:05:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7914592973578,42.9981193260888,0,0,4805,182.833124542609,2020/10/30 22:05:39+00,,,,,,,,,,,,,,,,,,,,,
-78.7915000527906,42.998116900409,0,0,4806,182.465716498904,2020/10/30 22:05:41+00,,,,,,,,,,,,,,,,,,,,,
-78.7915397041109,42.9981162864603,0,0,4807,182.547539398074,2020/10/30 22:05:43+00,,,,,,,,,,,,,,,,,,,,,
-78.791583673438,42.998117939879,0,0,4808,182.72001387924,2020/10/30 22:05:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7916309652809,42.9981196553494,0,0,4809,182.641270486638,2020/10/30 22:05:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7916765548793,42.9981225156165,0,0,4810,182.5145385582,2020/10/30 22:05:49+00,,,,,,,,,,,,,,,,,,,,,
-78.7917193723519,42.9981235664125,0,0,4811,182.162659852766,2020/10/30 22:05:51+00,,,,,,,,,,,,,,,,,,,,,
-78.7917594449585,42.9981232397653,0,0,4812,182.1798918657,2020/10/30 22:05:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7918027080015,42.9981228140935,0,0,4813,182.6250109924,2020/10/30 22:05:55+00,,,,,,,,,,,,,,,,,,,,,
-78.7918418624097,42.9981229893171,0,0,4814,182.406321023591,2020/10/30 22:05:57+00,,,,,,,,,,,,,,,,,,,,,
-78.7918781754236,42.998124399164,0,0,4815,182.67114401795,2020/10/30 22:05:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7919191829914,42.9981117196899,0,0,4816,184.134021837264,2020/10/30 22:06:03+00,,,,,,,,,,,,,,,,,,,,,
-78.7919481065623,42.99809926018,0,0,4817,183.427104070783,2020/10/30 22:06:05+00,,,,,,,,,,,,,,,,,,,,,
-78.7919739078168,42.9981215002251,0,0,4818,182.879220585339,2020/10/30 22:06:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7919982076283,42.9981249266314,0,0,4819,182.670920973644,2020/10/30 22:06:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7919724095182,42.9981282166984,0,0,4820,182.5339183053,2020/10/30 22:06:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7919467305911,42.9981304011534,0,0,4821,181.999548674561,2020/10/30 22:06:25+00,,,,,,,,,,,,,,,,,,,,,
-78.7919327512862,42.9981492942593,0,0,4822,182.451605064794,2020/10/30 22:06:28+00,,,,,,,,,,,,,,,,,,,,,
-78.7919612591892,42.9981568487583,0,0,4823,182.144057603553,2020/10/30 22:06:29+00,,,,,,,,,,,,,,,,,,,,,
-78.7919998422829,42.9981648163092,0,0,4824,182.343597149476,2020/10/30 22:06:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7920435376966,42.9981675897894,0,0,4825,182.200591752306,2020/10/30 22:06:33+00,,,,,,,,,,,,,,,,,,,,,
-78.7920674557773,42.9981633046792,0,0,4826,181.955914934166,2020/10/30 22:06:34+00,,,,,,,,,,,,,,,,,,,,,
-78.7921058058231,42.9981598395292,0,0,4827,182.283969862387,2020/10/30 22:06:36+00,,,,,,,,,,,,,,,,,,,,,
-78.7921400154856,42.9981546403275,0,0,4828,182.310691726394,2020/10/30 22:06:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7921655604577,42.998149057464,0,0,4829,182.258980399929,2020/10/30 22:06:39+00,,,,,,,,,,,,,,,,,,,,,
-78.7922059026106,42.9981426200488,0,0,4830,182.528607508168,2020/10/30 22:06:41+00,,,,,,,,,,,,,,,,,,,,,
-78.792255354421,42.9981508553997,0,0,4831,182.196952468716,2020/10/30 22:06:43+00,,,,,,,,,,,,,,,,,,,,,
-78.7922926491042,42.9981576920693,0,0,4832,182.502867834643,2020/10/30 22:06:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7923397237099,42.9981566870601,0,0,4833,182.642929427326,2020/10/30 22:06:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7923650996234,42.9981585980022,0,0,4834,182.234704085626,2020/10/30 22:06:48+00,,,,,,,,,,,,,,,,,,,,,
-78.7923902685348,42.9981563684016,0,0,4835,182.643308596686,2020/10/30 22:06:49+00,,,,,,,,,,,,,,,,,,,,,
-78.7924382863913,42.9981536121177,0,0,4836,182.564318375662,2020/10/30 22:06:51+00,,,,,,,,,,,,,,,,,,,,,
-78.7924629376649,42.9981529054032,0,0,4837,183.022886147723,2020/10/30 22:06:52+00,,,,,,,,,,,,,,,,,,,,,
-78.7925089030751,42.9981520890522,0,0,4838,182.591597291641,2020/10/30 22:06:54+00,,,,,,,,,,,,,,,,,,,,,
-78.7925520654441,42.9981467050795,0,0,4839,182.709684317932,2020/10/30 22:06:56+00,,,,,,,,,,,,,,,,,,,,,
-78.792594507278,42.9981478152687,0,0,4840,182.808688329533,2020/10/30 22:06:58+00,,,,,,,,,,,,,,,,,,,,,
-78.7926337099617,42.9981524054674,0,0,4841,182.714024146087,2020/10/30 22:07:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7926736909215,42.9981614331274,0,0,4842,182.886775339954,2020/10/30 22:07:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7927154160795,42.9981605175986,0,0,4843,183.05652425997,2020/10/30 22:07:04+00,,,,,,,,,,,,,,,,,,,,,
-78.7927573653543,42.9981648990605,0,0,4844,182.869619929232,2020/10/30 22:07:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7927979546376,42.9981666018739,0,0,4845,182.931731572375,2020/10/30 22:07:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7928382892358,42.9981608770192,0,0,4846,182.588318296708,2020/10/30 22:07:10+00,,,,,,,,,,,,,,,,,,,,,
-78.7928781552752,42.9981572818096,0,0,4847,182.726127885282,2020/10/30 22:07:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7929195849216,42.9981597345975,0,0,4848,182.959639631212,2020/10/30 22:07:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7929613049411,42.9981541955512,0,0,4849,183.314484107308,2020/10/30 22:07:16+00,,,,,,,,,,,,,,,,,,,,,
-78.793001749151,42.998153389348,0,0,4850,182.737538549118,2020/10/30 22:07:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7930410687831,42.9981456026994,0,0,4851,182.624567766674,2020/10/30 22:07:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7930823631474,42.9981465289483,0,0,4852,182.447463657707,2020/10/30 22:07:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7931210900495,42.998139028892,0,0,4853,183.517445695587,2020/10/30 22:07:24+00,,,,,,,,,,,,,,,,,,,,,
-78.7931532530231,42.9981390090836,0,0,4854,184.232014581561,2020/10/30 22:07:26+00,,,,,,,,,,,,,,,,,,,,,
-78.7931904687793,42.9981268986918,0,0,4855,183.13566392567,2020/10/30 22:07:28+00,,,,,,,,,,,,,,,,,,,,,
-78.7932194938838,42.9981114893497,0,0,4856,183.259898204356,2020/10/30 22:07:30+00,,,,,,,,,,,,,,,,,,,,,
-78.7932472051729,42.9981054298707,0,0,4857,183.683751672506,2020/10/30 22:07:45+00,,,,,,,,,,,,,,,,,,,,,
-78.7932229289094,42.998114678301,0,0,4858,183.299410172738,2020/10/30 22:07:51+00,,,,,,,,,,,,,,,,,,,,,
-78.7932195418222,42.9981375845116,0,0,4859,183.264870055951,2020/10/30 22:07:56+00,,,,,,,,,,,,,,,,,,,,,
-78.7932369736321,42.9981511194734,0,0,4860,183.110780395567,2020/10/30 22:07:57+00,,,,,,,,,,,,,,,,,,,,,
-78.7932656099388,42.9981664344412,0,0,4861,183.131883556023,2020/10/30 22:07:59+00,,,,,,,,,,,,,,,,,,,,,
-78.7933036499118,42.9981605117199,0,0,4862,183.451029440388,2020/10/30 22:08:01+00,,,,,,,,,,,,,,,,,,,,,
-78.7933363290703,42.9981457874927,0,0,4863,183.247252879664,2020/10/30 22:08:03+00,,,,,,,,,,,,,,,,,,,,,
-78.7933593254513,42.9981374482054,0,0,4864,183.312757459469,2020/10/30 22:08:05+00,,,,,,,,,,,,,,,,,,,,,
-78.7933895478574,42.9981224595473,0,0,4865,183.301084588282,2020/10/30 22:08:07+00,,,,,,,,,,,,,,,,,,,,,
-78.7934101382303,42.9980927313985,0,0,4866,183.306246180087,2020/10/30 22:08:09+00,,,,,,,,,,,,,,,,,,,,,
-78.793433395885,42.9980722280831,0,0,4867,183.078242814168,2020/10/30 22:08:11+00,,,,,,,,,,,,,,,,,,,,,
-78.7934575078268,42.9980477858164,0,0,4868,183.137740409002,2020/10/30 22:08:13+00,,,,,,,,,,,,,,,,,,,,,
-78.793488219902,42.9980285666465,0,0,4869,183.222683846019,2020/10/30 22:08:15+00,,,,,,,,,,,,,,,,,,,,,
-78.7935171420644,42.9980111840375,0,0,4870,183.051474175416,2020/10/30 22:08:17+00,,,,,,,,,,,,,,,,,,,,,
-78.793554943767,42.9980000816838,0,0,4871,183.18027466163,2020/10/30 22:08:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7935850696401,42.9979890805982,0,0,4872,182.988626479171,2020/10/30 22:08:21+00,,,,,,,,,,,,,,,,,,,,,
-78.793624197538,42.9979864645281,0,0,4873,183.5616044458,2020/10/30 22:08:23+00,,,,,,,,,,,,,,,,,,,,,
-78.7936585075784,42.9979735395688,0,0,4874,184.055195000954,2020/10/30 22:08:25+00,,,,,,,,,,,,,,,,,,,,,
-78.793671792201,42.9979561768054,0,0,4875,183.363423071802,2020/10/30 22:08:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7936939166767,42.9979455073145,0,0,4876,183.095605746843,2020/10/30 22:08:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7936637636008,42.99795939808,0,0,4877,183.347805796191,2020/10/30 22:08:50+00,,,,,,,,,,,,,,,,,,,,,
-78.7936330069417,42.9979712129135,0,0,4878,183.216284534894,2020/10/30 22:08:53+00,,,,,,,,,,,,,,,,,,,,,
-78.793667727382,42.9979757027433,0,0,4879,182.41935061384,2020/10/30 22:09:00+00,,,,,,,,,,,,,,,,,,,,,
-78.7936990846627,42.9979874306167,0,0,4880,182.778444853611,2020/10/30 22:09:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7937088702698,42.9980226082357,0,0,4881,182.793161492795,2020/10/30 22:09:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7937071644809,42.9980470043072,0,0,4882,183.087858306244,2020/10/30 22:09:10+00,,,,,,,,,,,,,,,,,,,,,
-78.793730666023,42.9980705709547,0,0,4883,182.995485776104,2020/10/30 22:09:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7937679313354,42.9980845770836,0,0,4884,182.808479255065,2020/10/30 22:09:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7938040211559,42.9980864746069,0,0,4885,182.876403028145,2020/10/30 22:09:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7938517534067,42.9980819168376,0,0,4886,182.930696412921,2020/10/30 22:09:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7938895483814,42.9980811426624,0,0,4887,183.031453775242,2020/10/30 22:09:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7939193937498,42.9980823279643,0,0,4888,183.021681771614,2020/10/30 22:09:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7939515032657,42.998077480899,0,0,4889,183.549909228459,2020/10/30 22:09:24+00,,,,,,,,,,,,,,,,,,,,,
-78.7939768517132,42.9980732311704,0,0,4890,183.609846919775,2020/10/30 22:09:25+00,,,,,,,,,,,,,,,,,,,,,
-78.7940159740288,42.9980778412631,0,0,4891,183.342845525593,2020/10/30 22:09:27+00,,,,,,,,,,,,,,,,,,,,,
-78.7940543895064,42.9980811305749,0,0,4892,183.656041936949,2020/10/30 22:09:29+00,,,,,,,,,,,,,,,,,,,,,
-78.794094150692,42.9980666053695,0,0,4893,183.028383503668,2020/10/30 22:09:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7941310002979,42.9980496064706,0,0,4894,183.392811166123,2020/10/30 22:09:33+00,,,,,,,,,,,,,,,,,,,,,
-78.7941639021506,42.9980346630411,0,0,4895,183.448255263269,2020/10/30 22:09:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7941970623704,42.998022332505,0,0,4896,183.144586983137,2020/10/30 22:09:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7942304835106,42.998007561181,0,0,4897,183.41793035157,2020/10/30 22:09:39+00,,,,,,,,,,,,,,,,,,,,,
-78.7942451079575,42.9979928305857,0,0,4898,183.529162294231,2020/10/30 22:09:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7942670461174,42.9979787320221,0,0,4899,183.861776527017,2020/10/30 22:09:42+00,,,,,,,,,,,,,,,,,,,,,
-78.7942838642326,42.9979631509991,0,0,4900,183.710810580291,2020/10/30 22:09:44+00,,,,,,,,,,,,,,,,,,,,,
-78.7943097272231,42.9979459703014,0,0,4901,183.310482684523,2020/10/30 22:09:54+00,,,,,,,,,,,,,,,,,,,,,
-78.7943019597651,42.9979633701377,0,0,4902,183.487118632533,2020/10/30 22:10:01+00,,,,,,,,,,,,,,,,,,,,,
-78.7942780953145,42.9979844606534,0,0,4903,183.836847547442,2020/10/30 22:10:07+00,,,,,,,,,,,,,,,,,,,,,
-78.7942647253045,42.9980003575574,0,0,4904,183.454418594018,2020/10/30 22:10:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7942772033222,42.9980260596745,0,0,4905,183.340658772737,2020/10/30 22:10:10+00,,,,,,,,,,,,,,,,,,,,,
-78.7942698581485,42.9980442523339,0,0,4906,183.406553161331,2020/10/30 22:10:11+00,,,,,,,,,,,,,,,,,,,,,
-78.7942509966886,42.9980655916508,0,0,4907,183.283452356234,2020/10/30 22:10:13+00,,,,,,,,,,,,,,,,,,,,,
-78.7942299576782,42.9980920930307,0,0,4908,182.555863490328,2020/10/30 22:10:15+00,,,,,,,,,,,,,,,,,,,,,
-78.7941894547203,42.9981095116844,0,0,4909,182.777741151862,2020/10/30 22:10:17+00,,,,,,,,,,,,,,,,,,,,,
-78.7941530523754,42.9981196825498,0,0,4910,183.69058910571,2020/10/30 22:10:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7941134667907,42.9981363218776,0,0,4911,183.655776986852,2020/10/30 22:10:21+00,,,,,,,,,,,,,,,,,,,,,
-78.7940951723592,42.9981526247709,0,0,4912,183.807484952733,2020/10/30 22:10:23+00,,,,,,,,,,,,,,,,,,,,,
-78.7940632624805,42.9981648396825,0,0,4913,183.77602144517,2020/10/30 22:10:25+00,,,,,,,,,,,,,,,,,,,,,
-78.794046503136,42.9981929920679,0,0,4914,184.201929837465,2020/10/30 22:10:27+00,,,,,,,,,,,,,,,,,,,,,
-78.7940302202229,42.9982102741091,0,0,4915,184.072606141679,2020/10/30 22:10:28+00,,,,,,,,,,,,,,,,,,,,,
-78.7940296407222,42.9982295502289,0,0,4916,184.501306782477,2020/10/30 22:10:29+00,,,,,,,,,,,,,,,,,,,,,
-78.7940285298895,42.9982617067786,0,0,4917,184.353436804377,2020/10/30 22:10:31+00,,,,,,,,,,,,,,,,,,,,,
-78.7940220529018,42.9982903909775,0,0,4918,184.011422938667,2020/10/30 22:10:33+00,,,,,,,,,,,,,,,,,,,,,
-78.7940339566103,42.9983128660027,0,0,4919,184.565693528391,2020/10/30 22:10:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7940503486449,42.9983431478874,0,0,4920,183.458799424581,2020/10/30 22:10:37+00,,,,,,,,,,,,,,,,,,,,,
-78.7940646588765,42.9983712302284,0,0,4921,184.041167323478,2020/10/30 22:10:39+00,,,,,,,,,,,,,,,,,,,,,
-78.7940405460485,42.9983821748649,0,0,4922,183.990021698177,2020/10/30 22:10:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7940269169432,42.998366148946,0,0,4923,184.031047829427,2020/10/30 22:10:43+00,,,,,,,,,,,,,,,,,,,,,
-78.7940505243977,42.9983717130712,0,0,4924,183.854136140086,2020/10/30 22:10:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7940363085956,42.998395999414,0,0,4925,182.999444922432,2020/10/30 22:10:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7939950486633,42.9984135303576,0,0,4926,182.945711106062,2020/10/30 22:11:06+00,,,,,,,,,,,,,,,,,,,,,
-78.7939790488906,42.9984331211103,0,0,4927,182.785005160607,2020/10/30 22:11:08+00,,,,,,,,,,,,,,,,,,,,,
-78.7939636439328,42.9984502114688,0,0,4928,183.494749185629,2020/10/30 22:11:10+00,,,,,,,,,,,,,,,,,,,,,
-78.793969970801,42.9984808443721,0,0,4929,183.642179107293,2020/10/30 22:11:12+00,,,,,,,,,,,,,,,,,,,,,
-78.7939696291637,42.9985101697039,0,0,4930,183.644264669158,2020/10/30 22:11:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7939697311612,42.9985395080639,0,0,4931,183.625740459189,2020/10/30 22:11:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7939773382842,42.9985653193579,0,0,4932,183.411222000606,2020/10/30 22:11:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7939759724387,42.9985834675504,0,0,4933,183.662648734637,2020/10/30 22:11:19+00,,,,,,,,,,,,,,,,,,,,,
-78.7939843296263,42.9986007193265,0,0,4934,183.72154410556,2020/10/30 22:11:20+00,,,,,,,,,,,,,,,,,,,,,
-78.7939896914592,42.9986190886709,0,0,4935,183.899415475316,2020/10/30 22:11:21+00,,,,,,,,,,,,,,,,,,,,,
-78.7940065234149,42.99864824338,0,0,4936,183.41103422083,2020/10/30 22:11:23+00,,,,,,,,,,,,,,,,,,,,,
-78.7940152078473,42.9986683814938,0,0,4937,183.950635388494,2020/10/30 22:11:24+00,,,,,,,,,,,,,,,,,,,,,
-78.7940143868202,42.9987011772146,0,0,4938,184.318859384395,2020/10/30 22:11:26+00,,,,,,,,,,,,,,,,,,,,,
-78.7940174783212,42.9987360440436,0,0,4939,183.774360757321,2020/10/30 22:11:28+00,,,,,,,,,,,,,,,,,,,,,
-78.794016903754,42.9987586812521,0,0,4940,183.729529443197,2020/10/30 22:11:29+00,,,,,,,,,,,,,,,,,,,,,
-78.7940246081387,42.9987763624397,0,0,4941,182.41006528493,2020/10/30 22:11:32+00,,,,,,,,,,,,,,,,,,,,,
-78.7940344837489,42.9988060481355,0,0,4942,182.671812612563,2020/10/30 22:11:34+00,,,,,,,,,,,,,,,,,,,,,
-78.7940390276882,42.9988254655973,0,0,4943,183.047866754234,2020/10/30 22:11:35+00,,,,,,,,,,,,,,,,,,,,,
-78.7940393018823,42.9988442908351,0,0,4944,183.210569668561,2020/10/30 22:11:36+00,,,,,,,,,,,,,,,,,,,,,
-78.7940428260935,42.9988726640999,0,0,4945,182.9459206881,2020/10/30 22:11:38+00,,,,,,,,,,,,,,,,,,,,,
-78.7940673163678,42.9988926738607,0,0,4946,183.281228816137,2020/10/30 22:11:40+00,,,,,,,,,,,,,,,,,,,,,
-78.7940500229764,42.9989068933875,0,0,4947,183.693818112835,2020/10/30 22:11:44+00,,,,,,,,,,,,,,,,,,,,,
-78.7940676105533,42.9989207290316,0,0,4948,183.215353229083,2020/10/30 22:11:47+00,,,,,,,,,,,,,,,,,,,,,
-78.7940638325599,42.9989413332515,0,0,4949,183.246335995384,2020/10/30 22:11:53+00,,,,,,,,,,,,,,,,,,,,,
-78.7940492297667,42.9989646260116,0,0,4950,182.957111658528,2020/10/30 22:11:56+00,,,,,,,,,,,,,,,,,,,,,
-78.7940539434728,42.9989840597038,0,0,4951,183.599922438152,2020/10/30 22:12:02+00,,,,,,,,,,,,,,,,,,,,,
-78.7940622213319,42.9990048620669,0,0,4952,182.438039490953,2020/10/30 22:12:14+00,,,,,,,,,,,,,,,,,,,,,
-78.7941119875053,42.9989995449428,0,0,4953,183.014485664666,2020/10/30 22:12:16+00,,,,,,,,,,,,,,,,,,,,,
-78.7941537832054,42.9989954213986,0,0,4954,183.615521328524,2020/10/30 22:12:18+00,,,,,,,,,,,,,,,,,,,,,
-78.7941898857959,42.9989825605882,0,0,4955,183.671430416405,2020/10/30 22:12:20+00,,,,,,,,,,,,,,,,,,,,,
-78.794226701108,42.9989935231662,0,0,4956,183.771320634522,2020/10/30 22:12:22+00,,,,,,,,,,,,,,,,,,,,,
-78.7942372463678,42.9990213900411,0,0,4957,183.717743563466,2020/10/30 22:12:24+00,,,,,,,,,,,,,,,,,,,,,
-78.794237485291,42.9990495512491,0,0,4958,183.702682198957,2020/10/30 22:12:26+00,,,,,,,,,,,,,,,,,,,,,
