incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
911709447,19-0830724,03/24/2019 08:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,900 Block LAFAYETTE AV,,BUFFALO,NY,,,42.92087054557517,-78.86341791610285,03/25/2019 06:16:05 AM,09/23/2019 11:37:16 PM,POINT (-78.86341791610285 42.92087054557517),20,Sunday,Assault
942616694,08-2020105,07/20/2008 01:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,OKELL PARK,,BUFFALO,NY,,,42.84393119573316,-78.82779548628919,09/24/2019 10:34:57 PM,09/24/2019 10:39:30 PM,POINT (-78.82779548628919 42.84393119573316),1,Sunday,Assault
940897366,19-2510324,09/08/2019 10:37:02 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block GRIDER ST,,BUFFALO,NY,,,42.91650423305687,-78.82912745352722,09/08/2019 04:37:50 PM,09/24/2019 03:17:06 PM,POINT (-78.82912745352722 42.91650423305687),10,Sunday,Assault
818163398,17-2530445,09/10/2017 01:47:28 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block EGGERT RD,,BUFFALO,NY,,,42.94668486784624,-78.80306504649393,09/11/2017 06:05:28 AM,09/23/2019 11:32:14 PM,POINT (-78.80306504649393 42.94668486784624),13,Sunday,Assault
942646247,07-1121043,04/22/2007 10:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block ROANOKE PW,,BUFFALO,NY,,,42.85979285241446,-78.81364761793621,09/24/2019 10:44:20 PM,09/24/2019 10:48:19 PM,POINT (-78.81364761793621 42.85979285241446),22,Sunday,Assault
942517341,15-1650220,06/14/2015 03:20:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block W UTICA ST,,BUFFALO,NY,,,42.91115119187065,-78.88730157727086,09/23/2019 11:23:30 PM,09/23/2019 11:24:51 PM,POINT (-78.88730157727086 42.91115119187065),3,Sunday,Assault
942646581,07-0980052,04/08/2007 01:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WHITFIELD AV,,BUFFALO,NY,,,42.84391602831633,-78.82197847173407,09/24/2019 10:44:26 PM,09/24/2019 10:48:50 PM,POINT (-78.82197847173407 42.84391602831633),1,Sunday,Assault
766702248,16-2140239,07/31/2016 05:42:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,BROADWAY & SMITH ST,,BUFFALO,NY,,,42.91442609520883,-78.83837719624712,08/02/2016 04:00:22 AM,09/23/2019 11:26:20 PM,POINT (-78.83837719624712 42.91442609520883),17,Sunday,Assault
942647168,07-0840440,03/25/2007 02:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block QUINCY ST,,BUFFALO,NY,,,42.89507480740752,-78.81586873139518,09/24/2019 10:44:31 PM,09/24/2019 10:49:14 PM,POINT (-78.81586873139518 42.89507480740752),2,Sunday,Assault
942573101,12-0570219,02/26/2012 07:19:44 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block CORNWALL AV,,BUFFALO,NY,,,42.91517514435012,-78.82184260579052,09/24/2019 04:04:49 PM,09/24/2019 04:06:02 PM,POINT (-78.82184260579052 42.91517514435012),7,Sunday,Assault
942648780,07-0630183,03/04/2007 04:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block E FERRY ST,,BUFFALO,NY,,,42.91442609520883,-78.83837719624712,09/24/2019 10:44:44 PM,09/24/2019 10:49:26 PM,POINT (-78.83837719624712 42.91442609520883),4,Sunday,Assault
820162186,17-2670041,09/24/2017 12:35:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WARREN AV,,BUFFALO,NY,,,42.89138948277005,-78.83294596111806,09/25/2017 06:05:32 AM,09/23/2019 11:32:15 PM,POINT (-78.83294596111806 42.89138948277005),0,Sunday,Assault
763081513,16-1741274,06/19/2016 07:00:00 AM,ASSAULT,ASSAULT,,1 Block ELMER AV,,BUFFALO,NY,,,42.9378725521283,-78.8191293264686,06/24/2016 03:54:28 AM,06/29/2016 06:08:27 AM,POINT (-78.819129326469 42.937872552128),7,Sunday,Assault
780526273,16-3110112,11/06/2016 01:14:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block DARTMOUTH AV,,BUFFALO,NY,,,42.94365531212344,-78.80888060878655,11/07/2016 05:07:06 AM,09/23/2019 11:28:01 PM,POINT (-78.80888060878655 42.94365531212344),1,Sunday,Assault
942630319,07-3360128,12/02/2007 02:18:06 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block 14TH ST,,BUFFALO,NY,,,42.91187823439345,-78.8924565660242,09/24/2019 10:39:21 PM,09/24/2019 10:41:05 PM,POINT (-78.8924565660242 42.91187823439345),2,Sunday,Assault
907352901,19-0480604,02/17/2019 04:41:16 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1200 Block BROADWAY,,BUFFALO,NY,,,42.89498952428451,-78.83038547401402,02/17/2019 11:34:33 PM,09/23/2019 11:35:00 PM,POINT (-78.83038547401402 42.89498952428451),16,Sunday,Assault
942583506,06-0150862,01/15/2006 11:19:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block STEVENSON ST,,BUFFALO,NY,14220,,42.8553271,-78.81771309999999,09/24/2019 05:27:21 PM,09/24/2019 10:54:26 PM,POINT (-78.81771309999999 42.8553271),23,Sunday,Assault
942613602,08-2440732,08/31/2008 04:43:10 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block GENESEE ST,,BUFFALO,NY,,,42.89269452187834,-78.86194695184183,09/24/2019 10:34:06 PM,09/24/2019 10:38:21 PM,POINT (-78.86194695184183 42.89269452187834),16,Sunday,Assault
942614382,08-2300787,08/17/2008 04:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,W UTICA ST & DELAWARE AV,,BUFFALO,NY,,,42.94826434102373,-78.85928406130947,09/24/2019 10:34:16 PM,09/24/2019 10:39:03 PM,POINT (-78.85928406130947 42.94826434102373),16,Sunday,Assault
942650405,07-0280126,01/28/2007 02:24:52 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block 10TH ST,,BUFFALO,NY,,,42.897549624028834,-78.88424912391037,09/24/2019 10:45:10 PM,09/24/2019 10:49:50 PM,POINT (-78.88424912391037 42.897549624028834),2,Sunday,Assault
942637874,07-2310328,08/19/2007 08:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block MASSACHUSETTS AV,,BUFFALO,NY,,,42.909460426276326,-78.89363896800914,09/24/2019 10:41:40 PM,09/24/2019 10:44:32 PM,POINT (-78.89363896800914 42.909460426276326),8,Sunday,Assault
931432157,19-2160881,08/04/2019 07:30:32 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block LISBON AV,,BUFFALO,NY,,,42.94784710356045,-78.8254049859602,08/05/2019 03:08:06 AM,09/23/2019 11:36:53 PM,POINT (-78.8254049859602 42.94784710356045),19,Sunday,Assault
766558130,16-2130209,07/31/2016 04:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block ALLEN ST,,BUFFALO,NY,,,42.899225662609304,-78.87272493969857,08/01/2016 04:00:17 AM,09/23/2019 11:27:39 PM,POINT (-78.87272493969857 42.899225662609304),4,Sunday,Assault
942630635,07-3430732,12/09/2007 07:15:46 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block COLUMBUS PW,,BUFFALO,NY,,,42.90470289671543,-78.89753420651348,09/24/2019 10:39:22 PM,09/24/2019 10:41:18 PM,POINT (-78.89753420651348 42.90470289671543),19,Sunday,Assault
942655161,06-3160800,11/12/2006 09:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WADSWORTH ST,,BUFFALO,NY,14201,,42.9002708,-78.8801278,09/24/2019 10:47:02 PM,09/24/2019 10:53:44 PM,POINT (-78.8801278 42.9002708),21,Sunday,Assault
942585453,06-0220907,01/22/2006 10:09:59 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block 7TH,,BUFFALO,NY,14201,,42.8976143,-78.8898433,09/24/2019 05:27:28 PM,09/24/2019 10:55:08 PM,POINT (-78.8898433 42.8976143),22,Sunday,Assault
944131536,11-2190963,08/07/2011 08:23:18 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block S RYAN ST,,BUFFALO,NY,,,42.85633780825292,-78.81251590836281,10/10/2019 07:17:03 PM,10/10/2019 07:18:04 PM,POINT (-78.81251590836281 42.85633780825292),20,Sunday,Assault
942517175,15-1170317,04/26/2015 11:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block E EAGLE ST,,BUFFALO,NY,,,42.89512897071828,-78.86505538802797,09/23/2019 11:23:19 PM,09/23/2019 11:24:47 PM,POINT (-78.86505538802797 42.89512897071828),23,Sunday,Assault
942573357,12-1970587,07/15/2012 02:39:33 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block PLYMOUTH AV,,BUFFALO,NY,,,42.91593090567289,-78.89550067701322,09/24/2019 04:05:35 PM,09/24/2019 04:06:45 PM,POINT (-78.89550067701322 42.91593090567289),14,Sunday,Assault
942617133,08-1951034,07/13/2008 09:25:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1400 Block E DELAVAN AV,,BUFFALO,NY,,,42.92300296770068,-78.80428762146892,09/24/2019 10:35:02 PM,09/24/2019 10:39:35 PM,POINT (-78.80428762146892 42.92300296770068),21,Sunday,Assault
942641415,07-1820952,07/01/2007 08:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block SHUMWAY ST,,BUFFALO,NY,,,42.890430424569736,-78.84465937300979,09/24/2019 10:42:56 PM,09/24/2019 10:45:41 PM,POINT (-78.84465937300979 42.890430424569736),20,Sunday,Assault
861070115,18-1750812,06/24/2018 08:33:08 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block JASPER PARRISH DR,,BUFFALO,NY,,,42.94766897785329,-78.88845231786793,06/25/2018 02:10:45 AM,09/23/2019 11:34:19 PM,POINT (-78.88845231786793 42.94766897785329),20,Sunday,Assault
920493399,19-1461069,05/26/2019 10:51:33 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block POULTNEY AV,,BUFFALO,NY,,,42.937870316255285,-78.82021231753622,05/27/2019 10:01:13 AM,09/23/2019 11:37:31 PM,POINT (-78.82021231753622 42.937870316255285),22,Sunday,Assault
897745837,18-3570838,12/23/2018 01:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block ARDEN AV,,BUFFALO,NY,,,42.92620084459275,-78.81064647046735,12/24/2018 02:52:20 PM,09/23/2019 11:34:57 PM,POINT (-78.81064647046735 42.92620084459275),1,Sunday,Assault
942584447,06-0360502,02/05/2006 11:55:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,900 Block NORTHLAND AV,,BUFFALO,NY,14215,,42.9190409,-78.8248368,09/24/2019 05:27:25 PM,09/24/2019 10:54:59 PM,POINT (-78.8248368 42.9190409),11,Sunday,Assault
942619210,08-1671092,06/15/2008 09:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,LAFAYETTE AV & HERKIMER ST,,BUFFALO,NY,,,42.92010852750526,-78.89294571534091,09/24/2019 10:35:20 PM,09/24/2019 10:40:00 PM,POINT (-78.89294571534091 42.92010852750526),21,Sunday,Assault
942617752,08-1880173,07/06/2008 03:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block AMHERST ST,,BUFFALO,NY,,,42.93999218336202,-78.81577626587033,09/24/2019 10:35:09 PM,09/24/2019 10:39:43 PM,POINT (-78.81577626587033 42.93999218336202),3,Sunday,Assault
948714513,19-3350064,12/01/2019 08:51:33 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BEITER WK,,BUFFALO,NY,,,42.90053444734188,-78.86504267453017,12/02/2019 07:13:51 AM,12/16/2019 04:48:13 AM,POINT (-78.86504267453017 42.90053444734188),20,Sunday,Assault
942610462,08-2860045,10/12/2008 12:36:20 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,FILLMORE AV & RODNEY AV,,BUFFALO,NY,,,42.93634856688331,-78.83884108691105,09/24/2019 10:33:34 PM,09/24/2019 10:37:14 PM,POINT (-78.83884108691105 42.93634856688331),0,Sunday,Assault
784707857,16-3460401,12/11/2016 01:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,VANDERBILT ST & DAVEY ST,,BUFFALO,NY,,,42.89240981175181,-78.80373057221726,12/12/2016 05:07:52 AM,09/23/2019 11:28:35 PM,POINT (-78.80373057221726 42.89240981175181),13,Sunday,Assault
942519075,17-0430237,02/12/2017 07:06:02 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block KRAKOW ST,,BUFFALO,NY,,,42.873162974959406,-78.80996674980823,09/23/2019 11:27:26 PM,09/23/2019 11:28:29 PM,POINT (-78.80996674980823 42.873162974959406),7,Sunday,Assault
810115207,17-1690875,06/18/2017 05:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block HEWITT AV,,BUFFALO,NY,,,42.94261171850531,-78.8228448316294,06/19/2017 06:04:54 AM,09/23/2019 11:30:26 PM,POINT (-78.8228448316294 42.94261171850531),17,Sunday,Assault
942632529,07-3080300,11/04/2007 09:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BARTON ST,,BUFFALO,NY,,,42.913929330433426,-78.89496794976705,09/24/2019 10:40:10 PM,09/24/2019 10:41:58 PM,POINT (-78.89496794976705 42.913929330433426),9,Sunday,Assault
807556581,17-1490019,05/28/2017 10:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block EDISON AV,,BUFFALO,NY,,,42.93110098218191,-78.8024121891461,05/29/2017 06:04:51 AM,09/23/2019 11:30:10 PM,POINT (-78.8024121891461 42.93110098218191),22,Sunday,Assault
921154070,19-1530341,06/02/2019 09:51:03 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block HUDSON ST,,BUFFALO,NY,,,42.89289047689623,-78.87146383534977,06/02/2019 03:56:12 PM,09/23/2019 11:38:28 PM,POINT (-78.87146383534977 42.89289047689623),9,Sunday,Assault
942613617,08-2440465,08/31/2008 11:14:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block LASALLE AV,,BUFFALO,NY,,,42.944727611842694,-78.807764054495,09/24/2019 10:34:06 PM,09/24/2019 10:38:19 PM,POINT (-78.807764054495 42.944727611842694),11,Sunday,Assault
942665135,06-1690330,06/18/2006 02:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block MAIN ST,,BUFFALO,NY,14202,,42.8908742,-78.8733058,09/24/2019 10:49:54 PM,09/24/2019 10:56:50 PM,POINT (-78.8733058 42.8908742),2,Sunday,Assault
808848285,17-1621046,06/11/2017 07:05:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block LADNER AV,,BUFFALO,NY,,,42.84151418348252,-78.8289045588762,06/12/2017 06:04:54 AM,09/23/2019 11:30:18 PM,POINT (-78.8289045588762 42.84151418348252),19,Sunday,Assault
949190795,19-3420132,12/08/2019 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,ALLEN ST & WADSWORTH ST,,BUFFALO,NY,,,42.89230214744802,-78.8762377105742,12/08/2019 10:08:13 AM,12/23/2019 04:42:37 AM,POINT (-78.8762377105742 42.89230214744802),0,Sunday,Assault
942660661,06-2250234,08/13/2006 03:47:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block POOLEY PL,,BUFFALO,NY,14213,,42.9265819,-78.890519,09/24/2019 10:48:50 PM,09/24/2019 10:56:11 PM,POINT (-78.890519 42.9265819),3,Sunday,Assault
942607692,08-3350807,11/30/2008 10:45:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block HELEN ST,,BUFFALO,NY,,,42.92125780101524,-78.89410884750184,09/24/2019 10:32:06 PM,09/24/2019 10:34:51 PM,POINT (-78.89410884750184 42.92125780101524),22,Sunday,Assault
942515781,15-0390389,02/08/2015 11:56:28 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block RICHLAWN AV,,BUFFALO,NY,,,42.93521379310568,-78.8308076063423,09/23/2019 11:19:21 PM,09/23/2019 11:20:31 PM,POINT (-78.8308076063423 42.93521379310568),11,Sunday,Assault
942636109,07-2590201,09/16/2007 04:50:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2300 Block S PARK AV,,BUFFALO,NY,,,42.83589927202873,-78.82414733950559,09/24/2019 10:41:05 PM,09/24/2019 10:43:25 PM,POINT (-78.82414733950559 42.83589927202873),4,Sunday,Assault
942633004,07-3010247,10/28/2007 04:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,W HURON ST & NIAGARA ST,,BUFFALO,NY,,,42.89003812253847,-78.8816751232968,09/24/2019 10:40:23 PM,09/24/2019 10:42:25 PM,POINT (-78.8816751232968 42.89003812253847),4,Sunday,Assault
942651385,07-0060477,01/07/2007 01:40:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block MILLS ST,,BUFFALO,NY,14211,,42.90282029999999,-78.8364284,09/24/2019 10:45:48 PM,09/24/2019 10:52:03 PM,POINT (-78.8364284 42.90282029999999),13,Sunday,Assault
942644372,07-1400891,05/20/2007 10:45:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1800 Block SENECA ST,,BUFFALO,NY,,,42.859569726880224,-78.81543707305411,09/24/2019 10:44:01 PM,09/24/2019 10:46:58 PM,POINT (-78.81543707305411 42.859569726880224),22,Sunday,Assault
788358397,17-0080044,01/08/2017 01:20:35 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block JOSIE PL,,BUFFALO,NY,,,42.85203260925647,-78.82454564644989,01/09/2017 05:08:23 AM,09/23/2019 11:28:52 PM,POINT (-78.82454564644989 42.85203260925647),1,Sunday,Assault
942576093,13-1390726,05/19/2013 05:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block MARYNER HOMES ST,,BUFFALO,NY,,,42.891552490284596,-78.89007871151696,09/24/2019 04:09:30 PM,09/24/2019 04:10:47 PM,POINT (-78.89007871151696 42.891552490284596),17,Sunday,Assault
942637837,07-2310869,08/19/2007 07:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block S PARK AV,,BUFFALO,NY,,,42.87189024271483,-78.86424087497197,09/24/2019 10:41:40 PM,09/24/2019 10:44:31 PM,POINT (-78.86424087497197 42.87189024271483),19,Sunday,Assault
942610011,08-2930143,10/19/2008 03:28:33 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block DELAWARE,,BUFFALO,NY,,,42.89230214744802,-78.8762377105742,09/24/2019 10:33:30 PM,09/24/2019 10:37:01 PM,POINT (-78.8762377105742 42.89230214744802),3,Sunday,Assault
942662913,06-1970555,07/16/2006 01:10:25 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block ELLICOTT ST,,BUFFALO,NY,14203,,42.8834398,-78.872013,09/24/2019 10:49:23 PM,09/24/2019 10:56:33 PM,POINT (-78.872013 42.8834398),13,Sunday,Assault
810803379,17-1761003,06/25/2017 09:03:15 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,CONCORD ST & CURTISS ST,,BUFFALO,NY,,,42.89164426490469,-78.82932724833468,06/27/2017 06:05:12 AM,09/23/2019 11:30:21 PM,POINT (-78.82932724833468 42.89164426490469),21,Sunday,Assault
942520434,17-2390437,08/20/2017 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block ROUNDS AV,,BUFFALO,NY,,,42.94756066804322,-78.80422603246183,09/23/2019 11:30:50 PM,09/23/2019 11:32:10 PM,POINT (-78.80422603246183 42.94756066804322),0,Sunday,Assault
942617123,08-1951206,07/13/2008 07:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WEBER AV,,BUFFALO,NY,,,42.92031500081983,-78.80375533754507,09/24/2019 10:35:02 PM,09/24/2019 10:39:35 PM,POINT (-78.80375533754507 42.92031500081983),19,Sunday,Assault
942650000,07-0420852,02/11/2007 10:13:25 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block DURHAM CT,,BUFFALO,NY,,,42.87927504464688,-78.83923973089604,09/24/2019 10:44:57 PM,09/24/2019 10:49:40 PM,POINT (-78.83923973089604 42.87927504464688),22,Sunday,Assault
808848257,17-1620231,06/11/2017 03:30:04 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block SOUTHSIDE PW,,BUFFALO,NY,,,42.85167849066699,-78.82331360465896,06/12/2017 06:04:54 AM,09/23/2019 11:30:19 PM,POINT (-78.82331360465896 42.85167849066699),3,Sunday,Assault
944131998,11-1491008,05/29/2011 08:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,GENESEE ST & ELLER AV,,BUFFALO,NY,,,42.91790633426161,-78.80064813312721,10/10/2019 07:18:18 PM,10/10/2019 07:19:20 PM,POINT (-78.80064813312721 42.91790633426161),20,Sunday,Assault
942653194,06-3370163,12/03/2006 03:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block W CHIPPEWA ST,,BUFFALO,NY,14202,,42.8905436,-78.87478899999999,09/24/2019 10:46:28 PM,09/24/2019 10:52:44 PM,POINT (-78.87478899999999 42.8905436),3,Sunday,Assault
827056614,17-3230532,11/19/2017 03:15:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,E FERRY ST & GRIDER ST,,BUFFALO,NY,,,42.914803687151895,-78.82882204812928,11/20/2017 07:05:23 AM,09/23/2019 11:32:46 PM,POINT (-78.82882204812928 42.914803687151895),15,Sunday,Assault
942668479,06-0990754,04/09/2006 06:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block FOUGERON ST,,BUFFALO,NY,14211,,42.908018,-78.83342499999999,09/24/2019 10:50:35 PM,09/24/2019 10:57:27 PM,POINT (-78.83342499999999 42.908018),18,Sunday,Assault
